t,y,abs_err,rel_err,h
1.86719,0.174909,0.000690696,0.00393336,0.00195312
1.86914,0.174271,0.000689677,0.0039419,0.00195312
1.87109,0.173635,0.000688656,0.00395045,0.00195312
1.87305,0.173,0.000687633,0.00395902,0.00195312
1.875,0.172367,0.000686609,0.0039676,0.00195312
1.87695,0.171736,0.000685582,0.0039762,0.00195312
1.87891,0.171106,0.000684554,0.0039848,0.00195312
1.88086,0.170479,0.000683523,0.00399343,0.00195312
1.88281,0.169852,0.000682491,0.00400206,0.00195312
1.88477,0.169228,0.000681457,0.00401071,0.00195312
1.88672,0.168605,0.000680421,0.00401938,0.00195312
1.88867,0.167983,0.000679384,0.00402806,0.00195312
1.89062,0.167364,0.000678344,0.00403675,0.00195312
1.89258,0.166746,0.000677303,0.00404546,0.00195312
1.89453,0.166129,0.00067626,0.00405418,0.00195312
1.89648,0.165515,0.000675215,0.00406291,0.00195312
1.89844,0.164902,0.000674168,0.00407166,0.00195312
1.90039,0.16429,0.00067312,0.00408042,0.00195312
1.90234,0.16368,0.00067207,0.0040892,0.00195312
1.9043,0.163072,0.000671018,0.00409799,0.00195312
1.90625,0.162466,0.000669965,0.0041068,0.00195312
1.9082,0.161861,0.00066891,0.00411562,0.00195312
1.91016,0.161258,0.000667853,0.00412445,0.00195312
1.91211,0.160656,0.000666795,0.0041333,0.00195312
1.91406,0.160056,0.000665735,0.00414216,0.00195312
1.91602,0.159458,0.000664673,0.00415103,0.00195312
1.91797,0.158861,0.00066361,0.00415992,0.00195312
1.91992,0.158266,0.000662545,0.00416883,0.00195312
1.92188,0.157672,0.000661478,0.00417775,0.00195312
1.92383,0.15708,0.00066041,0.00418668,0.00195312
1.92578,0.15649,0.000659341,0.00419562,0.00195312
1.92773,0.155902,0.000658269,0.00420459,0.00195312
1.92969,0.155315,0.000657197,0.00421356,0.00195312
1.93164,0.154729,0.000656123,0.00422255,0.00195312
1.93359,0.154146,0.000655047,0.00423155,0.00195312
1.93555,0.153563,0.00065397,0.00424057,0.00195312
1.9375,0.152983,0.000652891,0.00424961,0.00195312
1.93945,0.152404,0.000651811,0.00425865,0.00195312
1.94141,0.151827,0.00065073,0.00426771,0.00195312
1.94336,0.151251,0.000649647,0.00427679,0.00195312
1.94531,0.150677,0.000648562,0.00428588,0.00195312
1.94727,0.150104,0.000647477,0.00429498,0.00195312
1.94922,0.149533,0.000646389,0.0043041,0.00195312
1.95117,0.148964,0.000645301,0.00431323,0.00195312
1.95312,0.148396,0.000644211,0.00432238,0.00195312
1.95508,0.14783,0.00064312,0.00433154,0.00195312
1.95703,0.147266,0.000642027,0.00434072,0.00195312
1.95898,0.146703,0.000640933,0.00434991,0.00195312
1.96094,0.146142,0.000639838,0.00435912,0.00195312
1.96289,0.145582,0.000638742,0.00436834,0.00195312
1.96484,0.145024,0.000637644,0.00437757,0.00195312
1.9668,0.144467,0.000636545,0.00438682,0.00195312
1.96875,0.143912,0.000635444,0.00439608,0.00195312
1.9707,0.143359,0.000634343,0.00440536,0.00195312
1.97266,0.142807,0.00063324,0.00441466,0.00195312
1.97461,0.142257,0.000632136,0.00442396,0.00195312
1.97656,0.141708,0.000631031,0.00443329,0.00195312
1.97852,0.141161,0.000629925,0.00444262,0.00195312
1.98047,0.140616,0.000628817,0.00445197,0.00195312
1.98242,0.140072,0.000627709,0.00446134,0.00195312
1.98438,0.13953,0.000626599,0.00447072,0.00195312
1.98633,0.138989,0.000625488,0.00448011,0.00195312
1.98828,0.13845,0.000624376,0.00448952,0.00195312
1.99023,0.137912,0.000623263,0.00449895,0.00195312
1.99219,0.137376,0.000622148,0.00450839,0.00195312
1.99414,0.136841,0.000621033,0.00451784,0.00195312
1.99609,0.136308,0.000619917,0.00452731,0.00195312
1.99805,0.135777,0.000618799,0.00453679,0.00195312
2,0.135247,0.000617681,0.00454629,0.00195312
2.00195,0.134719,0.000616561,0.00455581,0.00195312
2.00391,0.134192,0.000615441,0.00456533,0.00195312
2.00586,0.133667,0.000614319,0.00457488,0.00195312
2.00781,0.133143,0.000613197,0.00458443,0.00195312
2.00977,0.132621,0.000612074,0.00459401,0.00195312
2.01172,0.1321,0.000610949,0.00460359,0.00195312
2.01367,0.131581,0.000609824,0.0046132,0.00195312
2.01562,0.131064,0.000608698,0.00462281,0.00195312
2.01758,0.130548,0.000607571,0.00463245,0.00195312
2.01953,0.130033,0.000606442,0.00464209,0.00195312
2.02148,0.129521,0.000605314,0.00465176,0.00195312
2.02344,0.129009,0.000604184,0.00466143,0.00195312
2.02539,0.128499,0.000603053,0.00467112,0.00195312
2.02734,0.127991,0.000601922,0.00468083,0.00195312
2.0293,0.127484,0.000600789,0.00469055,0.00195312
2.03125,0.126979,0.000599656,0.00470029,0.00195312
2.0332,0.126475,0.000598522,0.00471004,0.00195312
2.03516,0.125973,0.000597387,0.00471981,0.00195312
2.03711,0.125472,0.000596252,0.00472959,0.00195312
2.03906,0.124973,0.000595116,0.00473939,0.00195312
2.04102,0.124475,0.000593979,0.0047492,0.00195312
2.04297,0.123979,0.000592841,0.00475903,0.00195312
2.04492,0.123484,0.000591702,0.00476887,0.00195312
2.04688,0.122991,0.000590563,0.00477873,0.00195312
2.04883,0.122499,0.000589423,0.0047886,0.00195312
2.05078,0.122009,0.000588282,0.00479849,0.00195312
2.05273,0.121521,0.000587141,0.00480839,0.00195312
2.05469,0.121033,0.000585999,0.00481831,0.00195312
2.05664,0.120548,0.000584857,0.00482824,0.00195312
2.05859,0.120063,0.000583713,0.00483819,0.00195312
2.06055,0.119581,0.00058257,0.00484815,0.00195312
2.0625,0.119099,0.000581425,0.00485813,0.00195312
2.06445,0.11862,0.00058028,0.00486812,0.00195312
2.06641,0.118141,0.000579134,0.00487813,0.00195312
2.06836,0.117665,0.000577988,0.00488816,0.00195312
2.07031,0.117189,0.000576841,0.0048982,0.00195312
2.07227,0.116715,0.000575694,0.00490825,0.00195312
2.07422,0.116243,0.000574546,0.00491832,0.00195312
2.07617,0.115772,0.000573398,0.00492841,0.00195312
2.07812,0.115303,0.000572249,0.00493851,0.00195312
2.08008,0.114835,0.0005711,0.00494863,0.00195312
2.08203,0.114368,0.00056995,0.00495876,0.00195312
2.08398,0.113903,0.000568799,0.00496891,0.00195312
2.08594,0.113439,0.000567649,0.00497907,0.00195312
2.08789,0.112977,0.000566497,0.00498925,0.00195312
2.08984,0.112516,0.000565346,0.00499944,0.00195312
2.0918,0.112057,0.000564194,0.00500965,0.00195312
2.09375,0.111599,0.000563041,0.00501987,0.00195312
2.0957,0.111143,0.000561888,0.00503011,0.00195312
2.09766,0.110688,0.000560735,0.00504037,0.00195312
2.09961,0.110235,0.000559582,0.00505064,0.00195312
2.10156,0.109783,0.000558428,0.00506093,0.00195312
2.10352,0.109332,0.000557273,0.00507123,0.00195312
2.10547,0.108883,0.000556119,0.00508155,0.00195312
2.10742,0.108435,0.000554964,0.00509188,0.00195312
2.10938,0.107989,0.000553809,0.00510223,0.00195312
2.11133,0.107544,0.000552653,0.00511259,0.00195312
2.11328,0.1071,0.000551497,0.00512297,0.00195312
2.11523,0.106658,0.000550341,0.00513337,0.00195312
2.11719,0.106218,0.000549185,0.00514378,0.00195312
2.11914,0.105778,0.000548028,0.0051542,0.00195312
2.12109,0.105341,0.000546871,0.00516465,0.00195312
2.12305,0.104904,0.000545714,0.0051751,0.00195312
2.125,0.104469,0.000544557,0.00518558,0.00195312
2.12695,0.104036,0.0005434,0.00519607,0.00195312
2.12891,0.103603,0.000542242,0.00520657,0.00195312
2.13086,0.103173,0.000541084,0.00521709,0.00195312
2.13281,0.102743,0.000539926,0.00522763,0.00195312
2.13477,0.102315,0.000538768,0.00523818,0.00195312
2.13672,0.101889,0.00053761,0.00524875,0.00195312
2.13867,0.101463,0.000536452,0.00525933,0.00195312
2.14062,0.10104,0.000535293,0.00526993,0.00195312
2.14258,0.100617,0.000534135,0.00528055,0.00195312
2.14453,0.100196,0.000532976,0.00529118,0.00195312
2.14648,0.0997765,0.000531817,0.00530183,0.00195312
2.14844,0.0993582,0.000530658,0.00531249,0.00195312
2.15039,0.0989412,0.0005295,0.00532317,0.00195312
2.15234,0.0985257,0.000528341,0.00533387,0.00195312
2.1543,0.0981115,0.000527182,0.00534458,0.00195312
2.15625,0.0976987,0.000526023,0.0053553,0.00195312
2.1582,0.0972872,0.000524864,0.00536604,0.00195312
2.16016,0.0968771,0.000523705,0.0053768,0.00195312
2.16211,0.0964684,0.000522546,0.00538758,0.00195312
2.16406,0.096061,0.000521387,0.00539837,0.00195312
2.16602,0.095655,0.000520229,0.00540917,0.00195312
2.16797,0.0952504,0.00051907,0.00542,0.00195312
2.16992,0.094847,0.000517911,0.00543083,0.00195312
2.17188,0.0944451,0.000516753,0.00544169,0.00195312
2.17383,0.0940444,0.000515594,0.00545256,0.00195312
2.17578,0.0936451,0.000514436,0.00546345,0.00195312
2.17773,0.0932472,0.000513277,0.00547435,0.00195312
2.17969,0.0928506,0.000512119,0.00548527,0.00195312
2.18164,0.0924553,0.000510961,0.0054962,0.00195312
2.18359,0.0920613,0.000509803,0.00550715,0.00195312
2.18555,0.0916687,0.000508646,0.00551812,0.00195312
2.1875,0.0912774,0.000507488,0.0055291,0.00195312
2.18945,0.0908874,0.000506331,0.0055401,0.00195312
2.19141,0.0904988,0.000505174,0.00555112,0.00195312
2.19336,0.0901114,0.000504017,0.00556215,0.00195312
2.19531,0.0897254,0.00050286,0.0055732,0.00195312
2.19727,0.0893407,0.000501703,0.00558426,0.00195312
2.19922,0.0889573,0.000500547,0.00559534,0.00195312
2.20117,0.0885752,0.000499391,0.00560644,0.00195312
2.20312,0.0881944,0.000498235,0.00561755,0.00195312
2.20508,0.0878149,0.00049708,0.00562868,0.00195312
2.20703,0.0874367,0.000495924,0.00563982,0.00195312
2.20898,0.0870598,0.000494769,0.00565098,0.00195312
2.21094,0.0866841,0.000493615,0.00566216,0.00195312
2.21289,0.0863098,0.00049246,0.00567336,0.00195312
2.21484,0.0859368,0.000491306,0.00568457,0.00195312
2.2168,0.085565,0.000490153,0.00569579,0.00195312
2.21875,0.0851946,0.000488999,0.00570704,0.00195312
2.2207,0.0848254,0.000487846,0.0057183,0.00195312
2.22266,0.0844575,0.000486694,0.00572957,0.00195312
2.22461,0.0840908,0.000485541,0.00574086,0.00195312
2.22656,0.0837255,0.00048439,0.00575217,0.00195312
2.22852,0.0833614,0.000483238,0.0057635,0.00195312
2.23047,0.0829985,0.000482087,0.00577484,0.00195312
2.23242,0.0826369,0.000480936,0.0057862,0.00195312
2.23438,0.0822766,0.000479786,0.00579757,0.00195312
2.23633,0.0819176,0.000478637,0.00580896,0.00195312
2.23828,0.0815598,0.000477487,0.00582037,0.00195312
2.24023,0.0812032,0.000476338,0.00583179,0.00195312
2.24219,0.0808479,0.00047519,0.00584323,0.00195312
2.24414,0.0804939,0.000474042,0.00585469,0.00195312
2.24609,0.0801411,0.000472895,0.00586617,0.00195312
2.24805,0.0797895,0.000471748,0.00587766,0.00195312
2.25,0.0794392,0.000470602,0.00588916,0.00195312
2.25195,0.0790901,0.000469456,0.00590069,0.00195312
2.25391,0.0787422,0.00046831,0.00591223,0.00195312
2.25586,0.0783956,0.000467166,0.00592378,0.00195312
2.25781,0.0780501,0.000466021,0.00593536,0.00195312
2.25977,0.077706,0.000464878,0.00594695,0.00195312
2.26172,0.077363,0.000463735,0.00595855,0.00195312
2.26367,0.0770213,0.000462592,0.00597018,0.00195312
2.26562,0.0766807,0.00046145,0.00598182,0.00195312
2.26758,0.0763414,0.000460309,0.00599347,0.00195312
2.26953,0.0760033,0.000459168,0.00600515,0.00195312
2.27148,0.0756664,0.000458028,0.00601684,0.00195312
2.27344,0.0753307,0.000456889,0.00602854,0.00195312
2.27539,0.0749962,0.00045575,0.00604027,0.00195312
2.27734,0.0746629,0.000454612,0.00605201,0.00195312
2.2793,0.0743308,0.000453474,0.00606376,0.00195312
2.28125,0.0739999,0.000452338,0.00607554,0.00195312
2.2832,0.0736702,0.000451201,0.00608733,0.00195312
2.28516,0.0733417,0.000450066,0.00609914,0.00195312
2.28711,0.0730144,0.000448931,0.00611096,0.00195312
2.28906,0.0726882,0.000447797,0.0061228,0.00195312
2.29102,0.0723632,0.000446664,0.00613466,0.00195312
2.29297,0.0720394,0.000445531,0.00614654,0.00195312
2.29492,0.0717168,0.000444399,0.00615843,0.00195312
2.29688,0.0713953,0.000443268,0.00617034,0.00195312
2.29883,0.0710751,0.000442138,0.00618226,0.00195312
2.30078,0.0707559,0.000441008,0.0061942,0.00195312
2.30273,0.070438,0.00043988,0.00620616,0.00195312
2.30469,0.0701212,0.000438752,0.00621814,0.00195312
2.30664,0.0698055,0.000437624,0.00623014,0.00195312
2.30859,0.0694911,0.000436498,0.00624215,0.00195312
2.31055,0.0691777,0.000435372,0.00625417,0.00195312
2.3125,0.0688655,0.000434248,0.00626622,0.00195312
2.31445,0.0685545,0.000433124,0.00627828,0.00195312
2.31641,0.0682446,0.000432001,0.00629036,0.00195312
2.31836,0.0679359,0.000430878,0.00630246,0.00195312
2.32031,0.0676282,0.000429757,0.00631457,0.00195312
2.32227,0.0673218,0.000428636,0.0063267,0.00195312
2.32422,0.0670164,0.000427517,0.00633885,0.00195312
2.32617,0.0667122,0.000426398,0.00635101,0.00195312
2.32812,0.0664091,0.00042528,0.00636319,0.00195312
2.33008,0.0661071,0.000424163,0.00637539,0.00195312
2.33203,0.0658063,0.000423047,0.00638761,0.00195312
2.33398,0.0655065,0.000421932,0.00639984,0.00195312
2.33594,0.0652079,0.000420817,0.00641209,0.00195312
2.33789,0.0649104,0.000419704,0.00642436,0.00195312
2.33984,0.064614,0.000418592,0.00643664,0.00195312
2.3418,0.0643187,0.00041748,0.00644894,0.00195312
2.34375,0.0640246,0.00041637,0.00646126,0.00195312
2.3457,0.0637315,0.00041526,0.0064736,0.00195312
2.34766,0.0634395,0.000414152,0.00648595,0.00195312
2.34961,0.0631486,0.000413044,0.00649833,0.00195312
2.35156,0.0628588,0.000411938,0.00651071,0.00195312
2.35352,0.0625701,0.000410832,0.00652312,0.00195312
2.35547,0.0622825,0.000409728,0.00653554,0.00195312
2.35742,0.061996,0.000408624,0.00654798,0.00195312
2.35938,0.0617105,0.000407522,0.00656044,0.00195312
2.36133,0.0614261,0.00040642,0.00657292,0.00195312
2.36328,0.0611428,0.00040532,0.00658541,0.00195312
2.36523,0.0608606,0.00040422,0.00659792,0.00195312
2.36719,0.0605795,0.000403122,0.00661045,0.00195312
2.36914,0.0602994,0.000402025,0.00662299,0.00195312
2.37109,0.0600204,0.000400929,0.00663555,0.00195312
2.37305,0.0597424,0.000399834,0.00664813,0.00195312
2.375,0.0594655,0.00039874,0.00666073,0.00195312
2.37695,0.0591897,0.000397647,0.00667334,0.00195312
2.37891,0.0589149,0.000396555,0.00668598,0.00195312
2.38086,0.0586411,0.000395464,0.00669863,0.00195312
2.38281,0.0583685,0.000394375,0.00671129,0.00195312
2.38477,0.0580968,0.000393286,0.00672398,0.00195312
2.38672,0.0578262,0.000392199,0.00673668,0.00195312
2.38867,0.0575567,0.000391113,0.0067494,0.00195312
2.39062,0.0572881,0.000390028,0.00676214,0.00195312
2.39258,0.0570206,0.000388944,0.00677489,0.00195312
2.39453,0.0567542,0.000387861,0.00678767,0.00195312
2.39648,0.0564888,0.00038678,0.00680046,0.00195312
2.39844,0.0562244,0.000385699,0.00681326,0.00195312
2.40039,0.055961,0.00038462,0.00682609,0.00195312
2.40234,0.0556986,0.000383542,0.00683893,0.00195312
2.4043,0.0554373,0.000382465,0.00685179,0.00195312
2.40625,0.0551769,0.00038139,0.00686467,0.00195312
2.4082,0.0549176,0.000380315,0.00687757,0.00195312
2.41016,0.0546593,0.000379242,0.00689048,0.00195312
2.41211,0.054402,0.00037817,0.00690342,0.00195312
2.41406,0.0541457,0.0003771,0.00691637,0.00195312
2.41602,0.0538904,0.00037603,0.00692933,0.00195312
2.41797,0.0536361,0.000374962,0.00694232,0.00195312
2.41992,0.0533828,0.000373895,0.00695532,0.00195312
2.42188,0.0531305,0.00037283,0.00696834,0.00195312
2.42383,0.0528792,0.000371765,0.00698138,0.00195312
2.42578,0.0526289,0.000370702,0.00699444,0.00195312
2.42773,0.0523795,0.00036964,0.00700751,0.00195312
2.42969,0.0521312,0.00036858,0.0070206,0.00195312
2.43164,0.0518838,0.000367521,0.00703371,0.00195312
2.43359,0.0516374,0.000366463,0.00704684,0.00195312
2.43555,0.0513919,0.000365406,0.00705999,0.00195312
2.4375,0.0511475,0.000364351,0.00707315,0.00195312
2.43945,0.050904,0.000363297,0.00708633,0.00195312
2.44141,0.0506614,0.000362244,0.00709953,0.00195312
2.44336,0.0504198,0.000361193,0.00711275,0.00195312
2.44531,0.0501792,0.000360143,0.00712599,0.00195312
2.44727,0.0499396,0.000359094,0.00713924,0.00195312
2.44922,0.0497009,0.000358047,0.00715251,0.00195312
2.45117,0.0494631,0.000357001,0.0071658,0.00195312
2.45312,0.0492263,0.000355957,0.00717911,0.00195312
2.45508,0.0489905,0.000354913,0.00719244,0.00195312
2.45703,0.0487556,0.000353872,0.00720578,0.00195312
2.45898,0.0485216,0.000352831,0.00721914,0.00195312
2.46094,0.0482885,0.000351792,0.00723252,0.00195312
2.46289,0.0480564,0.000350755,0.00724592,0.00195312
2.46484,0.0478253,0.000349718,0.00725934,0.00195312
2.4668,0.047595,0.000348684,0.00727277,0.00195312
2.46875,0.0473657,0.00034765,0.00728622,0.00195312
2.4707,0.0471373,0.000346618,0.00729969,0.00195312
2.47266,0.0469099,0.000345588,0.00731318,0.00195312
2.47461,0.0466833,0.000344559,0.00732669,0.00195312
2.47656,0.0464577,0.000343531,0.00734021,0.00195312
2.47852,0.046233,0.000342505,0.00735376,0.00195312
2.48047,0.0460092,0.00034148,0.00736732,0.00195312
2.48242,0.0457863,0.000340457,0.0073809,0.00195312
2.48438,0.0455643,0.000339435,0.0073945,0.00195312
2.48633,0.0453432,0.000338415,0.00740811,0.00195312
2.48828,0.045123,0.000337396,0.00742175,0.00195312
2.49023,0.0449037,0.000336378,0.0074354,0.00195312
2.49219,0.0446853,0.000335362,0.00744907,0.00195312
2.49414,0.0444678,0.000334348,0.00746276,0.00195312
2.49609,0.0442512,0.000333335,0.00747647,0.00195312
2.49805,0.0440354,0.000332323,0.0074902,0.00195312
2.5,0.0438206,0.000331313,0.00750394,0.00195312
2.50195,0.0436066,0.000330305,0.0075177,0.00195312
2.50391,0.0433935,0.000329298,0.00753149,0.00195312
2.50586,0.0431813,0.000328293,0.00754529,0.00195312
2.50781,0.04297,0.000327289,0.0075591,0.00195312
2.50977,0.0427595,0.000326286,0.00757294,0.00195312
2.51172,0.0425499,0.000325285,0.0075868,0.00195312
2.51367,0.0423412,0.000324286,0.00760067,0.00195312
2.51562,0.0421333,0.000323288,0.00761456,0.00195312
2.51758,0.0419263,0.000322292,0.00762847,0.00195312
2.51953,0.0417201,0.000321297,0.0076424,0.00195312
2.52148,0.0415148,0.000320304,0.00765635,0.00195312
2.52344,0.0413104,0.000319313,0.00767032,0.00195312
2.52539,0.0411068,0.000318323,0.0076843,0.00195312
2.52734,0.040904,0.000317334,0.0076983,0.00195312
2.5293,0.0407021,0.000316348,0.00771233,0.00195312
2.53125,0.040501,0.000315362,0.00772637,0.00195312
2.5332,0.0403008,0.000314379,0.00774042,0.00195312
2.53516,0.0401014,0.000313397,0.0077545,0.00195312
2.53711,0.0399028,0.000312416,0.0077686,0.00195312
2.53906,0.0397051,0.000311437,0.00778271,0.00195312
2.54102,0.0395082,0.00031046,0.00779685,0.00195312
2.54297,0.0393121,0.000309484,0.007811,0.00195312
2.54492,0.0391169,0.00030851,0.00782517,0.00195312
2.54688,0.0389225,0.000307538,0.00783936,0.00195312
2.54883,0.0387288,0.000306567,0.00785357,0.00195312
2.55078,0.038536,0.000305598,0.0078678,0.00195312
2.55273,0.0383441,0.000304631,0.00788204,0.00195312
2.55469,0.0381529,0.000303665,0.00789631,0.00195312
2.55664,0.0379625,0.0003027,0.00791059,0.00195312
2.55859,0.0377729,0.000301738,0.00792489,0.00195312
2.56055,0.0375842,0.000300777,0.00793921,0.00195312
2.5625,0.0373962,0.000299817,0.00795355,0.00195312
2.56445,0.0372091,0.00029886,0.00796791,0.00195312
2.56641,0.0370227,0.000297904,0.00798229,0.00195312
2.56836,0.0368371,0.000296949,0.00799668,0.00195312
2.57031,0.0366523,0.000295997,0.0080111,0.00195312
2.57227,0.0364683,0.000295046,0.00802553,0.00195312
2.57422,0.0362851,0.000294096,0.00803999,0.00195312
2.57617,0.0361027,0.000293149,0.00805446,0.00195312
2.57812,0.035921,0.000292203,0.00806895,0.00195312
2.58008,0.0357402,0.000291258,0.00808346,0.00195312
2.58203,0.03556,0.000290316,0.00809799,0.00195312
2.58398,0.0353807,0.000289375,0.00811253,0.00195312
2.58594,0.0352022,0.000288436,0.0081271,0.00195312
2.58789,0.0350244,0.000287498,0.00814168,0.00195312
2.58984,0.0348473,0.000286562,0.00815629,0.00195312
2.5918,0.0346711,0.000285628,0.00817091,0.00195312
2.59375,0.0344956,0.000284696,0.00818556,0.00195312
2.5957,0.0343208,0.000283765,0.00820022,0.00195312
2.59766,0.0341468,0.000282836,0.0082149,0.00195312
2.59961,0.0339736,0.000281909,0.0082296,0.00195312
2.60156,0.0338011,0.000280983,0.00824432,0.00195312
2.60352,0.0336293,0.000280059,0.00825905,0.00195312
2.60547,0.0334583,0.000279137,0.00827381,0.00195312
2.60742,0.033288,0.000278217,0.00828859,0.00195312
2.60938,0.0331185,0.000277298,0.00830338,0.00195312
2.61133,0.0329497,0.000276381,0.0083182,0.00195312
2.61328,0.0327817,0.000275466,0.00833303,0.00195312
2.61523,0.0326144,0.000274553,0.00834788,0.00195312
2.61719,0.0324478,0.000273641,0.00836275,0.00195312
2.61914,0.0322819,0.000272731,0.00837764,0.00195312
2.62109,0.0321168,0.000271823,0.00839256,0.00195312
2.62305,0.0319524,0.000270917,0.00840748,0.00195312
2.625,0.0317887,0.000270012,0.00842243,0.00195312
2.62695,0.0316257,0.000269109,0.0084374,0.00195312
2.62891,0.0314634,0.000268208,0.00845239,0.00195312
2.63086,0.0313019,0.000267309,0.0084674,0.00195312
2.63281,0.031141,0.000266411,0.00848242,0.00195312
2.63477,0.0309809,0.000265515,0.00849747,0.00195312
2.63672,0.0308215,0.000264621,0.00851253,0.00195312
2.63867,0.0306627,0.000263729,0.00852761,0.00195312
2.64062,0.0305047,0.000262839,0.00854272,0.00195312
2.64258,0.0303474,0.00026195,0.00855784,0.00195312
2.64453,0.0301908,0.000261063,0.00857298,0.00195312
2.64648,0.0300348,0.000260178,0.00858814,0.00195312
2.64844,0.0298796,0.000259294,0.00860332,0.00195312
2.65039,0.029725,0.000258413,0.00861852,0.00195312
2.65234,0.0295711,0.000257533,0.00863374,0.00195312
2.6543,0.0294179,0.000256655,0.00864898,0.00195312
2.65625,0.0292654,0.000255779,0.00866424,0.00195312
2.6582,0.0291136,0.000254905,0.00867952,0.00195312
2.66016,0.0289625,0.000254032,0.00869482,0.00195312
2.66211,0.028812,0.000253161,0.00871013,0.00195312
2.66406,0.0286622,0.000252292,0.00872547,0.00195312
2.66602,0.028513,0.000251425,0.00874083,0.00195312
2.66797,0.0283646,0.00025056,0.0087562,0.00195312
2.66992,0.0282168,0.000249696,0.0087716,0.00195312
2.67188,0.0280696,0.000248835,0.00878701,0.00195312
2.67383,0.0279231,0.000247975,0.00880245,0.00195312
2.67578,0.0277773,0.000247117,0.0088179,0.00195312
2.67773,0.0276322,0.00024626,0.00883337,0.00195312
2.67969,0.0274876,0.000245406,0.00884887,0.00195312
2.68164,0.0273438,0.000244553,0.00886438,0.00195312
2.68359,0.0272006,0.000243703,0.00887991,0.00195312
2.68555,0.027058,0.000242854,0.00889547,0.00195312
2.6875,0.0269161,0.000242007,0.00891104,0.00195312
2.68945,0.0267748,0.000241161,0.00892663,0.00195312
2.69141,0.0266341,0.000240318,0.00894224,0.00195312
2.69336,0.0264941,0.000239476,0.00895787,0.00195312
2.69531,0.0263548,0.000238636,0.00897352,0.00195312
2.69727,0.026216,0.000237798,0.00898919,0.00195312
2.69922,0.0260779,0.000236962,0.00900488,0.00195312
2.70117,0.0259404,0.000236128,0.00902059,0.00195312
2.70312,0.0258036,0.000235296,0.00903632,0.00195312
2.70508,0.0256673,0.000234465,0.00905207,0.00195312
2.70703,0.0255317,0.000233636,0.00906784,0.00195312
2.70898,0.0253967,0.000232809,0.00908363,0.00195312
2.71094,0.0252624,0.000231984,0.00909944,0.00195312
2.71289,0.0251286,0.000231161,0.00911527,0.00195312
2.71484,0.0249955,0.00023034,0.00913112,0.00195312
2.7168,0.0248629,0.00022952,0.00914699,0.00195312
2.71875,0.024731,0.000228703,0.00916288,0.00195312
2.7207,0.0245997,0.000227887,0.00917878,0.00195312
2.72266,0.024469,0.000227073,0.00919471,0.00195312
2.72461,0.0243388,0.000226261,0.00921066,0.00195312
2.72656,0.0242093,0.000225451,0.00922663,0.00195312
2.72852,0.0240804,0.000224642,0.00924262,0.00195312
2.73047,0.0239521,0.000223836,0.00925863,0.00195312
2.73242,0.0238243,0.000223031,0.00927465,0.00195312
2.73438,0.0236972,0.000222228,0.0092907,0.00195312
2.73633,0.0235706,0.000221427,0.00930677,0.00195312
2.73828,0.0234447,0.000220628,0.00932286,0.00195312
2.74023,0.0233193,0.000219831,0.00933897,0.00195312
2.74219,0.0231945,0.000219036,0.0093551,0.00195312
2.74414,0.0230702,0.000218242,0.00937125,0.00195312
2.74609,0.0229466,0.000217451,0.00938741,0.00195312
2.74805,0.0228235,0.000216661,0.0094036,0.00195312
2.75,0.022701,0.000215873,0.00941981,0.00195312
2.75195,0.0225791,0.000215087,0.00943604,0.00195312
2.75391,0.0224577,0.000214303,0.00945229,0.00195312
2.75586,0.0223369,0.00021352,0.00946856,0.00195312
2.75781,0.0222167,0.00021274,0.00948485,0.00195312
2.75977,0.022097,0.000211961,0.00950116,0.00195312
2.76172,0.0219779,0.000211185,0.00951749,0.00195312
2.76367,0.0218594,0.00021041,0.00953384,0.00195312
2.76562,0.0217414,0.000209637,0.00955021,0.00195312
2.76758,0.021624,0.000208866,0.0095666,0.00195312
2.76953,0.0215071,0.000208097,0.00958301,0.00195312
2.77148,0.0213907,0.000207329,0.00959944,0.00195312
2.77344,0.0212749,0.000206564,0.00961589,0.00195312
2.77539,0.0211597,0.0002058,0.00963236,0.00195312
2.77734,0.021045,0.000205039,0.00964886,0.00195312
2.7793,0.0209308,0.000204279,0.00966537,0.00195312
2.78125,0.0208172,0.000203521,0.0096819,0.00195312
2.7832,0.0207041,0.000202765,0.00969845,0.00195312
2.78516,0.0205916,0.00020201,0.00971503,0.00195312
2.78711,0.0204796,0.000201258,0.00973162,0.00195312
2.78906,0.0203681,0.000200508,0.00974824,0.00195312
2.79102,0.0202571,0.000199759,0.00976487,0.00195312
2.79297,0.0201467,0.000199012,0.00978153,0.00195312
2.79492,0.0200368,0.000198267,0.0097982,0.00195312
2.79688,0.0199274,0.000197524,0.0098149,0.00195312
2.79883,0.0198186,0.000196783,0.00983161,0.00195312
2.80078,0.0197102,0.000196044,0.00984835,0.00195312
2.80273,0.0196024,0.000195307,0.00986511,0.00195312
2.80469,0.0194951,0.000194571,0.00988189,0.00195312
2.80664,0.0193883,0.000193838,0.00989868,0.00195312
2.80859,0.019282,0.000193106,0.0099155,0.00195312
2.81055,0.0191763,0.000192376,0.00993234,0.00195312
2.8125,0.019071,0.000191648,0.0099492,0.00195312
2.81445,0.0189662,0.000190922,0.00996608,0.00195312
2.81641,0.018862,0.000190198,0.00998298,0.00195312
2.81836,0.0187582,0.000189475,0.0099999,0.00195312
