t,x,y,u,v,theta
1.37816,10.9713,-0.975717,7.96084,-7.46784,0.65
1.38118,10.9954,-0.998381,7.96084,-7.49755,0.65
1.38421,11.0195,-1.02114,7.96084,-7.52727,0.65
0,0,0,7.90949,6.11882,0.658438
0.00302891,0.0239572,0.0184884,7.90949,6.0891,0.658438
0.00605783,0.0479143,0.0368867,7.90949,6.05939,0.658438
0.00908674,0.0718715,0.0551951,7.90949,6.02968,0.658438
0.0121157,0.0958286,0.0734135,7.90949,5.99996,0.658438
0.0151446,0.119786,0.0915418,7.90949,5.97025,0.658438
0.0181735,0.143743,0.10958,7.90949,5.94054,0.658438
0.0212024,0.1677,0.127529,7.90949,5.91082,0.658438
0.0242313,0.191657,0.145387,7.90949,5.88111,0.658438
