t,x,y,u,v,theta
0.553464,0.445005,0.185133,0.804029,0.0577586,0.65
0.554708,0.446005,0.185204,0.804029,0.0565148,0.65
0.555951,0.447005,0.185273,0.804029,0.0552711,0.65
0.557195,0.448005,0.185341,0.804029,0.0540273,0.65
0.558439,0.449005,0.185408,0.804029,0.0527835,0.65
0.559683,0.450005,0.185472,0.804029,0.0515398,0.65
0.560926,0.451005,0.185536,0.804029,0.050296,0.65
0.56217,0.452005,0.185598,0.804029,0.0490522,0.65
0.563414,0.453005,0.185658,0.804029,0.0478084,0.65
0.564658,0.454005,0.185717,0.804029,0.0465647,0.65
0.565901,0.455005,0.185774,0.804029,0.0453209,0.65
0.567145,0.456005,0.185829,0.804029,0.0440771,0.65
0.568389,0.457005,0.185883,0.804029,0.0428334,0.65
0.569633,0.458005,0.185936,0.804028,0.0415896,0.65
0.570876,0.459005,0.185987,0.804028,0.0403458,0.65
0.57212,0.460005,0.186036,0.804028,0.039102,0.65
0.573364,0.461005,0.186084,0.804028,0.0378583,0.65
0.574607,0.462005,0.18613,0.804028,0.0366145,0.65
0.575851,0.463005,0.186175,0.804028,0.0353707,0.65
0.577095,0.464005,0.186218,0.804028,0.034127,0.65
0.578339,0.465005,0.18626,0.804028,0.0328832,0.65
0.579582,0.466005,0.1863,0.804028,0.0316394,0.65
0.580826,0.467005,0.186339,0.804028,0.0303956,0.65
